000000F 20866068 20866335 LTR/ERVL-MaLR
000000F 20866639 20866772 SINE/MIR
000000F 20868182 20868295 SINE/MIR
000000F 20868298 20868360 SINE/MIR
000000F 20869517 20869592 DNA/hAT-Charlie
000000F 20869651 20869721 DNA/TcMar-Tigger
000000F 20869751 20869808 DNA/TcMar-Tigger
000000F 20869810 20869987 SINE/MIR
000000F 20870553 20870856 LTR
000000F 20871709 20871766 Simple_repeat
000000F 20871767 20871791 Simple_repeat
000000F 20872937 20873067 LINE/L2
000000F 20873122 20873333 LINE/L2
000000F 20874894 20874997 LINE/CR1
000000F 20875015 20875056 Low_complexity
000000F 20875429 20875508 SINE/MIR
000000F 20875509 20875647 SINE/MIR
000000F 20875877 20876003 LINE/L2
000000F 20876052 20876537 LINE/L1
000000F 20876612 20876668 LINE/L1
000000F 20876701 20876994 LINE/L2
000000F 20877018 20877634 LINE/L2
000000F 20877831 20878071 LINE/L2
000000F 20878259 20878445 LINE/L2
000000F 20879016 20879102 LINE/L2
000000F 20879393 20879532 DNA/hAT-Charlie
000000F 20879556 20879747 DNA/hAT-Tip100
000000F 20879890 20879925 LINE/L2
000000F 20879963 20880116 SINE/MIR
000000F 20880126 20880230 SINE/MIR
000000F 20881910 20882126 SINE/MIR
000000F 20882152 20882196 SINE/MIR
000000F 20882291 20882485 LINE/L2
000000F 20882652 20882716 LINE/L2
000000F 20884323 20884352 Low_complexity
000000F 20884468 20884665 SINE/MIR
000000F 20885213 20885343 SINE/MIR
000000F 20885438 20885609 DNA?/hAT?
000000F 20889026 20889779 LINE/L1
000000F 20890406 20890590 SINE/MIR
000000F 20892746 20892781 DNA/hAT-Charlie
000000F 20892780 20892958 DNA/hAT-Charlie
000000F 20893770 20893826 Low_complexity
000000F 20893830 20893866 Simple_repeat
000000F 20894824 20894857 LINE/CR1
000000F 20895072 20895191 DNA/hAT-Charlie
000000F 20895460 20895570 SINE/MIR
000000F 20895831 20895944 SINE/MIR
000000F 20896039 20896093 SINE/MIR
000000F 20896312 20896411 SINE/MIR
000000F 20896421 20896475 LINE/CR1
000000F 20896809 20897004 SINE/MIR
000000F 20897406 20897529 DNA/hAT-Blackjack
000000F 20897757 20897884 LINE/CR1
000000F 20898119 20898205 SINE/MIR
000000F 20898332 20898566 SINE/MIR
000000F 20898706 20898901 LINE/L2
000000F 20899259 20899376 SINE/MIR
000000F 20899407 20899689 LINE/L2
000000F 20899980 20900136 LINE/L1
000000F 20900156 20900328 LINE/L2
000000F 20900489 20900556 DNA/hAT-Blackjack
000000F 20900581 20900614 Simple_repeat
000000F 20900633 20901107 LINE/L1
000000F 20901197 20901233 Low_complexity
000000F 20901450 20901638 DNA/hAT-Tip100
000000F 20902252 20902395 SINE/MIR
000000F 20902396 20902481 Simple_repeat
000000F 20902482 20902529 SINE/MIR
000000F 20903337 20903408 LINE/L2
000000F 20903486 20903583 LINE/L2
000000F 20904383 20904515 SINE/MIR
000000F 20904530 20904692 DNA/hAT-Charlie
000000F 20904854 20904918 SINE/MIR
000000F 20905063 20905106 LINE/L2
000000F 20905111 20905190 Simple_repeat
000000F 20905210 20905243 Simple_repeat
000000F 20905699 20905785 LINE/L2
000000F 20905895 20905960 DNA/hAT-Charlie
000000F 20906204 20906414 DNA/TcMar-Tigger
000000F 20906744 20906867 SINE/MIR
000000F 20908286 20908423 LINE/L2
000000F 20909018 20909051 Simple_repeat
000000F 20909651 20909705 SINE/MIR
000000F 20909704 20909801 LINE/L2
000000F 20909844 20910095 DNA/TcMar-Tigger
000000F 20910467 20911008 LINE/L1
000000F 20911009 20911077 Simple_repeat
000000F 20911078 20911139 Simple_repeat
000000F 20911140 20911152 Simple_repeat
000000F 20911176 20911998 Satellite
000000F 20912199 20912504 DNA/hAT-Charlie
000000F 20912571 20912705 SINE/MIR
000000F 20912739 20912906 DNA/hAT-Charlie
000000F 20913004 20913245 SINE/MIR
000000F 20913903 20914278 LINE/L1
000000F 20914279 20914334 LTR/ERVK
000000F 20915264 20915482 SINE/MIR
000000F 20915951 20915985 Simple_repeat
000000F 20915986 20916124 SINE/MIR
000000F 20916829 20916865 Low_complexity
000000F 20918244 20918467 LINE/L2
000000F 20919566 20919701 SINE/MIR
000000F 20919830 20919895 SINE/tRNA-Core-RTE
000000F 20920027 20920112 SINE/MIR
000000F 20921113 20921176 SINE/tRNA-Core-RTE
000000F 20921177 20921294 SINE/MIR
000000F 20921345 20921506 DNA/hAT-Charlie
000000F 20922414 20922548 LINE/L2
000000F 20922644 20922830 SINE/MIR
000000F 20923574 20923924 LINE/L2
000000F 20924217 20924283 LTR/Gypsy
000000F 20924746 20924818 LTR/Gypsy?
000000F 20924880 20925006 LINE/L1
000000F 20925188 20925657 LINE/L2
000000F 20925680 20925759 SINE/MIR
000000F 20925760 20925825 Satellite
000000F 20926306 20926379 SINE/MIR
000000F 20926764 20926937 DNA/TcMar-Tigger
000000F 20927893 20928094 SINE/MIR
000000F 20928397 20928511 SINE/MIR
000000F 20928576 20928673 LINE/L2
000000F 20929440 20929603 LTR/ERVL
000000F 20929638 20929664 Simple_repeat
000000F 20930848 20930864 Simple_repeat
000000F 20931969 20932122 LINE/L2
000000F 20932140 20932233 LINE/L2
000000F 20932491 20932750 LINE/L2
000000F 20932764 20932942 SINE/MIR
000000F 20932927 20933163 SINE/MIR
000000F 20933166 20933225 Simple_repeat
000000F 20933532 20933738 SINE/MIR
000000F 20933950 20934323 LINE/L1
000000F 20934296 20934507 LINE/L1
000000F 20934578 20934638 Satellite
000000F 20934877 20934904 Simple_repeat
000000F 20935283 20935400 LINE/L1
000000F 20935490 20935565 LINE/L2
000000F 20935654 20935784 SINE/MIR
000000F 20935925 20935946 Simple_repeat
000000F 20937924 20937991 SINE/MIR
000000F 20937994 20938127 SINE/MIR
000000F 20938437 20938701 DNA/hAT-Charlie
000000F 20938713 20938864 LINE/L2
000000F 20939498 20939665 LINE/L1
000000F 20939937 20940069 LINE/L1
000000F 20940211 20940278 Simple_repeat
000000F 20940458 20940724 LINE/L1
000000F 20940778 20941509 LINE/L1
000000F 20941648 20942050 LINE/L1
000000F 20942053 20942810 LINE/L1
000000F 20942811 20942840 Simple_repeat
000000F 20942967 20943093 SINE/MIR
000000F 20943094 20943175 SINE/MIR
000000F 20943290 20943527 DNA/TcMar-Tigger
000000F 20943528 20943702 DNA/hAT-Charlie
000000F 20943703 20943724 DNA/TcMar-Tigger
000000F 20944622 20944711 LTR/Gypsy
000000F 20945611 20946042 DNA/hAT-Charlie
000000F 20946182 20946423 DNA/hAT-Charlie
000000F 20946480 20946647 SINE/MIR
000000F 20946809 20946866 LINE/L2
000000F 20947288 20947580 LINE/L2
000000F 20947581 20948026 LTR/ERVL
000000F 20948027 20948295 LINE/L2
000000F 20948357 20948460 LINE/L2
000000F 20949429 20949462 Simple_repeat
000000F 20949969 20950142 SINE/MIR
000000F 20950353 20950459 LINE/L2
000000F 20950763 20950829 SINE/MIR
000000F 20950852 20950942 Satellite
000000F 20951105 20951314 SINE/MIR
000000F 20952498 20952568 SINE/MIR
000000F 20952655 20952738 LINE/L2
000000F 20953199 20953372 SINE/MIR
000000F 20954309 20954355 Simple_repeat
000000F 20954502 20954586 SINE/MIR
000000F 20955392 20955633 LINE/L2
000000F 20955908 20955975 SINE/MIR
000000F 20956021 20956174 SINE/MIR
000000F 20956378 20956427 LINE/RTE-BovB
000000F 20957619 20957715 Satellite
000000F 20958123 20958311 SINE/MIR
000000F 20959035 20959151 SINE/MIR
000000F 20959154 20959253 Satellite
000000F 20959411 20959733 LINE/CR1
000000F 20959734 20959769 Simple_repeat
000000F 20959770 20960359 LINE/CR1
000000F 20961606 20961972 LTR/ERVL-MaLR
000000F 20962464 20962495 Simple_repeat
000000F 20963493 20963611 LINE/L2
000000F 20963619 20963820 SINE/MIR
000000F 20963827 20963984 SINE/MIR
000000F 20964378 20964462 Simple_repeat
000000F 20965525 20965674 SINE/MIR
000000F 20966061 20966139 SINE/MIR
000000F 20966232 20966596 LINE/L2
000000F 20966682 20966790 SINE/MIR
000000F 20966793 20966863 Satellite
000000F 20967975 20968136 Unknown
000000F 20968328 20968414 Low_complexity
000000F 20968494 20968557 Simple_repeat
000000F 20969384 20969469 SINE/MIR
000000F 20969878 20970013 LTR/ERV1
000000F 20970120 20970172 LTR/ERV1
000000F 20970174 20970227 LTR/ERV1
000000F 20970229 20970310 Simple_repeat
000000F 20970283 20970316 Simple_repeat
000000F 20970322 20970499 LTR/ERV1
000000F 20970772 20970905 DNA/hAT-Charlie
000000F 20971544 20971577 Simple_repeat
000000F 20972271 20972312 Simple_repeat
000000F 20972660 20972701 Simple_repeat
000000F 20972737 20972798 Simple_repeat
000000F 20972799 20972831 Simple_repeat
000000F 20973802 20974159 LINE/L2
000000F 20974167 20974398 LINE/L2
000000F 20974520 20974555 LINE/L2
000000F 20974633 20974772 SINE/MIR
000000F 20975084 20975285 SINE/MIR
000000F 20976033 20976078 Simple_repeat
000000F 20976318 20976452 SINE/MIR
000000F 20976943 20977149 SINE/MIR
000000F 20977685 20977982 LINE/L2
000000F 20978055 20978115 LTR/ERVK
000000F 20978316 20978439 SINE/MIR
000000F 20978466 20978763 LTR/ERVL
000000F 20979461 20979564 SINE/MIR
000000F 20979596 20979736 DNA/hAT-Charlie
000000F 20979823 20979853 Simple_repeat
000000F 20980255 20980302 Simple_repeat
000000F 20980309 20980472 DNA/hAT-Charlie
000000F 20980590 20980784 LTR/Gypsy?
000000F 20982646 20983143 LINE/L1
000000F 20983388 20983668 LINE/L2
000000F 20983690 20983738 SINE/MIR
000000F 20983958 20984206 DNA/hAT-Charlie
000000F 20985086 20985173 LINE/L2
000000F 20985230 20985378 LINE/L2
000000F 20986610 20986751 SINE/MIR
000000F 20987311 20987402 LINE/L2
000000F 20987499 20987680 SINE/MIR
000000F 20989036 20989113 SINE/MIR
000000F 20989333 20989526 LINE/CR1
000000F 20993763 20994168 LINE/RTE-BovB
000000F 20994263 20994287 Simple_repeat
000000F 20994501 20994604 SINE/MIR
000000F 20994605 20994704 SINE/MIR
000000F 20994738 20995402 LINE/L2
000000F 20995755 20995928 LINE/L2
000000F 20995945 20996074 DNA/hAT-Tip100
000000F 20996075 20996823 LINE/L2
000000F 20996922 20997058 SINE/MIR
000000F 20997157 20997499 LTR/ERVL
000000F 20997528 20997581 LINE/L2
000000F 20997599 20997804 SINE/MIR
000000F 20997939 20998160 LINE/L2
000000F 20998251 20998508 DNA/hAT-Charlie
000000F 20998892 20998983 SINE/MIR
000000F 20999288 20999317 Simple_repeat
000000F 20999479 20999547 Simple_repeat
000000F 20999643 20999749 SINE/MIR
000000F 20999750 21000042 DNA/hAT-Tip100
000000F 21000043 21000091 SINE/MIR
000000F 21000510 21000620 LINE/L2
000000F 21000815 21001050 LINE/L1
000000F 21001058 21001532 LTR/ERVL
000000F 21001595 21002310 LINE/L1
000000F 21002517 21002653 LINE/L1
000000F 21002645 21003179 LINE/L1
000000F 21003217 21003582 LINE/L1
000000F 21003655 21003676 Simple_repeat
000000F 21003724 21003958 LINE/L1
000000F 21004253 21004301 LINE/L2
000000F 21004426 21004583 SINE/MIR
000000F 21004804 21005013 SINE/MIR
000000F 21005012 21005153 SINE/MIR
000000F 21005354 21005427 SINE/MIR
000000F 21005593 21005762 SINE/MIR
000000F 21005787 21005839 LINE/L2
000000F 21006015 21006120 LTR/ERVL-MaLR
000000F 21006184 21006755 LTR/ERVL-MaLR
000000F 21006760 21006891 LTR/ERVL-MaLR
000000F 21006962 21006978 Simple_repeat
000000F 21007743 21007772 Simple_repeat
000000F 21007773 21008159 LINE/L1
000000F 21008160 21008232 LTR/ERVK
000000F 21008185 21008592 Satellite
000000F 21008597 21008631 LINE/L1
000000F 21008632 21008835 Satellite
000000F 21008877 21008955 LINE/L2
000000F 21009069 21009188 SINE/L2
000000F 21009196 21009302 LINE/L2
000000F 21009346 21009567 LTR/ERVL-MaLR
000000F 21009612 21009710 LINE/L2
000000F 21009852 21009889 Simple_repeat
000000F 21010533 21011068 DNA/hAT-Charlie
000000F 21011073 21011737 LINE/L1
000000F 21012024 21012267 DNA/hAT-Charlie
000000F 21012296 21012914 DNA/TcMar-Tigger
000000F 21012918 21013229 LINE/L2
000000F 21013429 21013624 DNA/hAT-Charlie
000000F 21015752 21015819 LTR/ERVL-MaLR
000000F 21016276 21016352 Simple_repeat
000000F 21016475 21016615 LINE/L1
000000F 21016619 21017817 Satellite
000000F 21017821 21018746 LINE/L1
000000F 21018747 21018785 Simple_repeat
000000F 21018786 21019729 LINE/L1
000000F 21020049 21020341 DNA/TcMar-Tigger
000000F 21020710 21020951 LINE/L2
000000F 21020984 21021125 DNA/TcMar-Tigger
000000F 21021137 21021311 LINE/L2
000000F 21021798 21021820 Simple_repeat
000000F 21022620 21023108 LTR/ERVL-MaLR
000000F 21023540 21023651 SINE/MIR
000000F 21023680 21023702 Simple_repeat
000000F 21024222 21024360 SINE/MIR
000000F 21024826 21024952 DNA/hAT-Tag1
000000F 21025381 21025592 DNA/hAT-Tag1
000000F 21026708 21026875 SINE/MIR
000000F 21027569 21027768 DNA/hAT-Charlie
000000F 21027773 21027850 LINE/L2
000000F 21029607 21030046 LINE/L1
000000F 21030047 21030112 LTR/ERVK
000000F 21030113 21030750 LINE/L1
000000F 21030762 21030908 LINE/L1
000000F 21031049 21031434 LINE/L2
000000F 21031584 21031983 LINE/L2
000000F 21032009 21032112 LINE/L2
000000F 21033207 21033267 LINE/CR1
000000F 21033543 21033967 LINE/L1
000000F 21033970 21034022 LTR/ERVK
000000F 21034002 21034027 Satellite
000000F 21034028 21034078 Simple_repeat
000000F 21034079 21035156 Satellite
000000F 21035165 21035492 LINE/L1
000000F 21035586 21036006 LINE/L2
000000F 21036261 21036398 DNA/hAT
000000F 21036996 21037218 SINE/MIR
000000F 21037460 21037486 Simple_repeat
000000F 21037670 21037709 Simple_repeat
000000F 21038567 21038746 DNA/hAT-Charlie
000000F 21039182 21039431 SINE/MIR
000000F 21039481 21039566 SINE/MIR
000000F 21039567 21039628 SINE/MIR
000000F 21040185 21040229 Simple_repeat
000000F 21041411 21041434 Simple_repeat
000000F 21041466 21041715 LINE/CR1
000000F 21042176 21042721 LINE/L1
000000F 21042747 21042871 SINE/MIR
000000F 21043835 21043855 Simple_repeat
000000F 21044211 21044885 DNA/TcMar-Tigger
000000F 21045399 21045486 SINE/MIR
000000F 21046412 21046470 Simple_repeat
000000F 21046471 21046530 LTR/ERVK
000000F 21046531 21046660 SINE/5S
000000F 21047516 21047593 DNA/TcMar-Mariner
000000F 21047744 21047915 LTR/ERV1
000000F 21047916 21047946 Simple_repeat
000000F 21047947 21048166 LTR/ERV1
000000F 21048417 21048488 LINE/L2
000000F 21048525 21048658 DNA/TcMar-Tigger
000000F 21048919 21048972 LINE/L1
000000F 21049459 21049987 LINE/L1
000000F 21049988 21051040 Satellite
000000F 21051041 21051163 LINE/L1
000000F 21051146 21054626 LINE/L1
000000F 21055300 21055350 Simple_repeat
000000F 21056200 21056364 LINE/L2
000000F 21056632 21056765 DNA/hAT-Charlie
000000F 21057102 21057249 DNA/TcMar-Tigger
000000F 21058259 21058897 LINE/L2
000000F 21059911 21060325 LINE/L1
000000F 21060969 21061208 LINE/L2
000000F 21061308 21061532 LINE/L2
000000F 21061675 21061808 LINE/L2
000000F 21061864 21062086 DNA/hAT-Charlie
000000F 21063237 21063363 SINE/MIR
000000F 21064849 21065645 DNA/TcMar-Tc2
000000F 21065965 21066004 Simple_repeat
000000F 21067669 21068668 LINE/L1
000000F 21068970 21070472 LINE/L1
000000F 21070558 21070584 Simple_repeat
000000F 21071608 21072056 LTR/ERVL-MaLR
000000F 21074577 21074753 DNA/hAT-Charlie
000000F 21074854 21075014 LINE/CR1
000000F 21075167 21076134 LINE/CR1
000000F 21076135 21076377 SINE/MIR
000000F 21076450 21076708 SINE/MIR
000000F 21077064 21077301 LINE/CR1
000000F 21077364 21077600 LINE/CR1
000000F 21077710 21077866 LINE/CR1
000000F 21078777 21078830 DNA/hAT-Charlie
000000F 21079535 21079698 SINE/MIR
000000F 21080086 21080279 LTR/ERVL
000000F 21080556 21081150 LINE/L1
000000F 21081151 21081653 LINE/L1
000000F 21081710 21081821 DNA/hAT-Tip100
000000F 21082155 21082183 Simple_repeat
000000F 21082184 21082373 LINE/L1
000000F 21082374 21082443 LTR/ERVK
000000F 21082407 21082800 Satellite
000000F 21082801 21084171 LINE/L1
000000F 21084178 21084307 Simple_repeat
000000F 21084309 21086090 LINE/L1
000000F 21086091 21086142 LTR/ERVL
000000F 21086143 21086180 Simple_repeat
000000F 21086181 21086361 LTR/ERVL
000000F 21086368 21086501 LTR/ERVL
000000F 21086533 21086587 LTR/ERVL
000000F 21086590 21086988 LINE/L1
000000F 21087256 21087319 LINE/L2
000000F 21087331 21087515 LINE/L2
000000F 21087845 21088194 LINE/L1
000000F 21088182 21089240 LINE/L1
000000F 21089223 21089468 LINE/L1
000000F 21089604 21089721 LINE/L1
000000F 21090083 21090498 LTR/ERV1
000000F 21090654 21090826 LINE/L1
000000F 21090877 21091208 LINE/L1
000000F 21091209 21091594 LINE/L1
000000F 21091676 21092371 LINE/L2
000000F 21092462 21093230 LINE/L1
000000F 21093971 21094251 LINE/L1
000000F 21094908 21095150 SINE/MIR
000000F 21095419 21095536 SINE/MIR
000000F 21095777 21095928 LINE/L1
000000F 21095929 21095989 Simple_repeat
000000F 21095990 21096129 LINE/L1
000000F 21096130 21096190 Simple_repeat
000000F 21096207 21096662 LINE/L1
000000F 21097917 21097992 LINE/L1
000000F 21099844 21099994 LINE/L1
000000F 21100415 21100623 SINE/MIR
000000F 21101134 21101244 LINE/L2
000000F 21102182 21102247 LINE/L2
000000F 21102264 21102597 LINE/L2
000000F 21102757 21103261 LINE/L2
000000F 21103790 21103891 LINE/L2
000000F 21105812 21105955 LTR/ERV1
000000F 21106721 21107145 LINE/L1
000000F 21107146 21107354 LINE/L1
000000F 21107355 21108624 LINE/L1
000000F 21108600 21110665 LINE/L1
000000F 21110671 21111395 LINE/L1
000000F 21111365 21112319 LINE/L1
000000F 21112315 21112787 LINE/L1
000000F 21113005 21113145 LINE/L2
000000F 21113300 21117170 LINE/L1
000000F 21117555 21117792 DNA/hAT-Charlie
000000F 21119474 21119524 Simple_repeat
000000F 21120444 21121376 LINE/L2
000000F 21121616 21123277 LINE/L1
000000F 21123363 21124101 LINE/L1
000000F 21124772 21124977 DNA/hAT-Charlie
000000F 21125853 21125968 LINE/L2
000000F 21127632 21127742 SINE/MIR
000000F 21127915 21128400 LTR/ERVL-MaLR
000000F 21128568 21128816 LINE/L2
000000F 21128844 21129260 LINE/L1
000000F 21129261 21129333 LTR/ERVK
000000F 21129297 21129949 Satellite
000000F 21129964 21129988 Simple_repeat
000000F 21130053 21130434 Satellite
000000F 21130437 21132144 LINE/L1
000000F 21135228 21135467 SINE/MIR
000000F 21137075 21137323 DNA/hAT-Blackjack
000000F 21137325 21137446 DNA/hAT-Charlie
000000F 21137443 21137812 DNA/hAT-Blackjack
000000F 21138240 21138715 LINE/L1
000000F 21140193 21140654 LINE/L2
000000F 21141190 21141236 Simple_repeat
000000F 21142044 21142082 Simple_repeat
000000F 21142623 21142755 DNA/hAT-Charlie
000000F 21142868 21143381 LINE/L1
000000F 21143383 21143562 DNA/hAT-Charlie
000000F 21143620 21143971 LINE/L1
000000F 21144002 21144520 LINE/L1
000000F 21144542 21145125 LINE/L1
000000F 21146092 21146137 Simple_repeat
000000F 21146656 21147057 LINE/L2
000000F 21147089 21147365 LINE/L2
000000F 21147492 21147605 LINE/L2
000000F 21148421 21148578 SINE/MIR
000000F 21148841 21148916 Simple_repeat
000000F 21149373 21149512 SINE/5S
000000F 21149553 21149758 DNA/TcMar-Tigger
000000F 21150023 21150039 DNA/hAT-Charlie
000000F 21150040 21150105 DNA/hAT-Charlie
000000F 21150106 21150118 DNA/hAT-Charlie
000000F 21150940 21150984 Low_complexity
000000F 21151262 21151866 LTR/ERV1
000000F 21152047 21152510 LTR/ERV1
000000F 21152835 21153097 LTR/ERV1
000000F 21153118 21153474 LTR/ERV1
000000F 21153516 21153700 LTR/ERV1
000000F 21154289 21154776 LTR/ERV1
000000F 21156428 21156549 LINE/L2
000000F 21156810 21156968 LINE/L1
000000F 21156990 21157111 LINE/L2
000000F 21157236 21157394 LINE/L1
000000F 21157544 21157730 LTR/ERV1
000000F 21157731 21157755 Simple_repeat
000000F 21157757 21158082 LTR/ERV1
000000F 21158173 21158389 LTR/ERV1
000000F 21158701 21158871 LINE/L2
000000F 21159686 21159819 LINE/L2
000000F 21160373 21160507 SINE/MIR
000000F 21160925 21161037 LINE/L1
000000F 21161082 21163074 LINE/L1
000000F 21163285 21163338 LINE/L1
000000F 21163748 21163819 LINE/L1
000000F 21163851 21163948 LINE/L1
000000F 21163956 21164220 LINE/L1
000000F 21164223 21164586 Satellite
000000F 21164815 21165276 LINE/L2
000000F 21166026 21166092 DNA/hAT-Charlie
000000F 21166357 21166513 DNA/hAT-Charlie
000000F 21166534 21166892 LINE/L1
000000F 21167289 21167658 LINE/L2
000000F 21167746 21168374 LINE/L2
000000F 21169085 21169254 DNA/hAT-Charlie
000000F 21169726 21169882 LINE/L1
000000F 21170013 21170390 LINE/L1
000000F 21170437 21170785 LINE/L1
000000F 21172289 21172527 LINE/L1
000000F 21172694 21172897 SINE/MIR
000000F 21172995 21173045 DNA/TcMar-Tigger
000000F 21173201 21173374 DNA/TcMar-Tigger
000000F 21174635 21174669 Simple_repeat
000000F 21174838 21174891 SINE/MIR
000000F 21175368 21175595 SINE/MIR
000000F 21175648 21175674 Simple_repeat
000000F 21175705 21175760 LINE/L2
000000F 21175878 21176164 LTR/ERVL-MaLR
000000F 21176427 21176847 LINE/L2
000000F 21177009 21177197 LINE/L2
000000F 21177240 21177319 LINE/L2
000000F 21177342 21178082 LINE/L1
000000F 21178200 21178503 LINE/L1
000000F 21178471 21178642 LINE/L1
000000F 21178647 21179745 LINE/L1
000000F 21179886 21180000 SINE/MIR
000000F 21180887 21181080 SINE/5S
000000F 21181081 21181111 Simple_repeat
000000F 21181605 21181730 LINE/L1
000000F 21181829 21182167 LINE/L1
000000F 21184327 21184349 Simple_repeat
000000F 21184635 21184935 LINE/L2
000000F 21185005 21185165 LINE/L2
000000F 21185257 21185479 SINE/MIR
000000F 21185547 21185770 LINE/L2
000000F 21185796 21185956 LINE/L2
000000F 21185959 21186521 LINE/L2
000000F 21186559 21186662 LINE/L2
000000F 21188242 21188310 SINE/L2
000000F 21188379 21188390 LTR/ERV1
000000F 21188391 21188425 LTR/ERVL
000000F 21188426 21189093 LTR/ERVL
000000F 21189130 21189487 LINE/L2
000000F 21189545 21189681 LINE/L2
000000F 21190097 21190159 LINE/L1
000000F 21190150 21190242 LINE/L1
000000F 21190220 21191121 LINE/L1
000000F 21191565 21191632 SINE/MIR
000000F 21193688 21194222 LINE/L2
000000F 21194364 21194404 Simple_repeat
000000F 21194589 21194908 LINE/L1
000000F 21194909 21195296 LINE/L1
000000F 21195297 21195700 LINE/L1
000000F 21195701 21196065 LINE/L1
000000F 21196354 21197057 LINE/L1
000000F 21197058 21197273 DNA/TcMar-Tigger
000000F 21197305 21197715 LINE/L1
000000F 21198678 21199247 LINE/L1
000000F 21199258 21199744 LINE/L1
000000F 21199747 21200429 Satellite
000000F 21200432 21200504 LINE/L1
000000F 21200500 21200537 LINE/L1
000000F 21200547 21200762 LINE/L1
000000F 21200782 21201267 LINE/L1
000000F 21201290 21201550 LINE/L1
000000F 21201551 21201582 Simple_repeat
000000F 21201583 21202204 LINE/L1
000000F 21202172 21202337 LINE/L1
000000F 21202338 21202391 LTR/ERVK
000000F 21202392 21202609 LINE/L1
000000F 21202646 21202779 LINE/L1
000000F 21202788 21203280 LINE/L1
000000F 21203303 21203371 LINE/L1
000000F 21203373 21203763 Satellite
000000F 21203793 21204158 LINE/L1
000000F 21204159 21204282 LINE/CR1
000000F 21205808 21206008 SINE/MIR
000000F 21206111 21206300 LINE/L2
000000F 21206317 21206596 LTR/ERVL
000000F 21206667 21207041 LTR/ERVL
000000F 21207424 21207659 LINE/L2
000000F 21207941 21208035 Unknown
000000F 21209032 21209102 LINE/L2
000000F 21209651 21209841 Low_complexity
000000F 21209934 21210240 LINE/CR1
000000F 21210338 21210630 LTR/ERV1
000000F 21210648 21210873 LTR/ERV1
000000F 21211184 21211260 LINE/L1
000000F 21211256 21211750 LINE/L1
000000F 21211751 21212143 Satellite
000000F 21212160 21212421 LINE/L1
000000F 21212419 21212737 LINE/L1
000000F 21212954 21213952 LINE/L1
000000F 21213986 21214143 LINE/L1
000000F 21214158 21215186 LINE/L1
000000F 21215198 21215446 LINE/CR1
000000F 21215511 21215780 LINE/CR1
000000F 21215787 21215888 LINE/CR1
000000F 21217165 21217561 LINE/L2
000000F 21217540 21217688 LINE/L2
000000F 21217693 21218861 LINE/L1
000000F 21218837 21219196 LINE/L1
000000F 21219525 21219637 LINE/L1
000000F 21221303 21221365 SINE/MIR
000000F 21221449 21221475 Simple_repeat
000000F 21222018 21222147 SINE/MIR
000000F 21222148 21222262 SINE/MIR
000000F 21224217 21224257 SINE/MIR
000000F 21224260 21224383 SINE/MIR
000000F 21224456 21224567 LINE/L2
000000F 21224777 21225025 SINE/MIR
000000F 21225386 21225488 SINE/L2
000000F 21225864 21225925 LINE/L2
000000F 21226158 21226196 Simple_repeat
000000F 21226627 21226653 Simple_repeat
000000F 21227116 21227266 DNA/hAT-Charlie
000000F 21229014 21229372 LINE/L1
000000F 21229373 21229425 LTR/ERVK
000000F 21229438 21230564 Satellite
000000F 21230565 21234246 LINE/L1
000000F 21234250 21234367 SINE/MIR
000000F 21235455 21235768 LTR/ERVL-MaLR
000000F 21236109 21236186 LINE/L1
000000F 21236187 21236657 Satellite
000000F 21236658 21237199 LINE/L1
000000F 21237213 21237257 SINE/MIR
000000F 21237793 21237956 SINE/MIR
000000F 21239084 21239199 LTR?
000000F 21239206 21239275 SINE/MIR
000000F 21239442 21239499 DNA/TcMar-Tigger
000000F 21239634 21239752 SINE/MIR
000000F 21241659 21242091 LINE/L1
000000F 21243832 21244029 SINE/MIR
000000F 21245122 21245165 Simple_repeat
000000F 21245405 21245555 SINE/MIR
000000F 21245632 21245796 LTR?
000000F 21246567 21246676 DNA/TcMar-Tigger
000000F 21249737 21249875 LINE/L2
000000F 21251670 21251703 DNA/hAT-Charlie
000000F 21251696 21251891 DNA/hAT-Charlie
000000F 21252433 21252642 DNA/hAT-Charlie
000000F 21254430 21255066 LINE/L1
000000F 21255325 21256086 LINE/L1
000000F 21256149 21256791 LINE/L1
000000F 21257569 21257613 Simple_repeat
000000F 21257805 21257885 DNA/TcMar-Tigger
000000F 21258325 21258508 LINE/L2
000000F 21258967 21259114 SINE/MIR
000000F 21259416 21259534 LINE/L2
000000F 21259706 21259869 LINE/L2
000000F 21260398 21260678 LINE/L2
000000F 21260832 21260848 Simple_repeat
000000F 21261299 21261323 Simple_repeat
000000F 21261853 21262070 DNA/hAT-Tip100?
000000F 21262263 21262318 DNA/hAT-Tip100?
000000F 21262319 21263037 LTR/ERVL
000000F 21263038 21263287 DNA/hAT-Tip100?
000000F 21263684 21263720 Simple_repeat
000000F 21264672 21265006 LTR/ERVL
000000F 21266005 21266391 LINE/L2
000000F 21266398 21267215 LINE/L1
000000F 21267217 21267327 Satellite
000000F 21267342 21267472 LINE/L1
000000F 21267473 21267564 LINE/L1
000000F 21267565 21267595 LINE/L1
000000F 21267627 21267764 DNA/hAT-Charlie
000000F 21267792 21269738 LINE/L1
000000F 21269746 21270054 Satellite
000000F 21270062 21270512 LINE/L1
000000F 21270534 21270700 DNA/hAT-Charlie
000000F 21270724 21270894 LINE/L1
